collected_at,fcltNo,fcltNm,lineNm,stnCd,stnNm,stnNo,crtrYmd,upbdnbSe,mngNo,vcntEntrcNo,bgngFlrGrndUdgdSe,bgngFlr,bgngFlrDtlPstn,endFlrGrndUdgdSe,endFlr,endFlrDtlPstn,elvtrWdthBt,elvtrSn,oprtngSitu
2026-08-09 10:15,1202852,승강기)에스컬레이터-수서 내부 8호기,3호선,0339,수서,349,20210527,상행,8,내부,지하,B2,일원 방면9-3,지하,B1,일원 방면9-3,1200,1812-113,S
2026-08-09 10:15,1202853,승강기)에스컬레이터-수서 내부 9호기,3호선,0339,수서,349,20210527,하행,9,내부,지하,B1,가락시장 방면2-2,지하,B2,가락시장 방면2-2,1200,1812-116,S
2026-08-09 10:15,1041582,승강기)에스컬레이터-충무로(4) 내부 11호기,4호선,0423,충무로,423,20210527,하행,11,내부,지하,B1,대합실(동대문역사문화공원 방면6-3),지하,B2,대합실(동대문역사문화공원 방면6-3),1200,1808-138,S
2026-08-09 10:15,1041585,승강기)에스컬레이터-충무로(4) 내부 14호기,4호선,0423,충무로,423,20210527,상행,14,내부,지하,B2,대합실(명동 방면5-2),지하,B1,대합실(명동 방면5-2),1200,1808-141,S
2026-08-09 10:15,1041588,승강기)에스컬레이터-충무로(4) 내부 1호기,4호선,0423,충무로,423,20210527,상행,1,내부,지하,B3,동대문역사문화공원 방면4-2,지하,B2,동대문역사문화공원 방면4-2,1200,1808-128,S
2026-08-09 10:15,1041699,승강기)에스컬레이터-충무로(4) 1번출구 22호기,4호선,0423,충무로,423,20210527,상행,22,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1806-329,S
2026-08-09 10:15,1146224,승강기)에스컬레이터-총신대입구 14번출구 1호기,4호선,0432,총신대입구,432,20210527,하행,1,14,지상,1,14번 출입구,지하,B1,14번 출입구,1200,1807-714,S
2026-08-09 10:15,1041741,승강기)에스컬레이터-동역사(4) 상행(3-1) 2호기,4호선,0422,동대문역사문화공원,422,20210527,상행,2,내부,지하,B3,"동대문 방면3-1,충무로 방면8-3",지하,B1,"동대문 방면3-1,충무로 방면8-3",1200,1801-577,S
2026-08-09 10:15,1061509,승강기)에스컬레이터-충무로(4) 3호선환승 17호기,4호선,0423,충무로,423,20210527,상행,17,내부,지하,B4,환승통로(동대입구 방면5-2),지하,B2,환승통로(동대입구 방면5-2),1200,1800-486,S
2026-08-09 10:15,1202775,승강기)에스컬레이터-쌍문 2번출구 상행4,4호선,0413,쌍문,413,20210527,상행,4,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,1810-172,S
2026-08-09 10:15,1202857,승강기)에스컬레이터-신용산 4번출구 5호기,4호선,0429,신용산,429,20210527,상행,5,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1810-473,S
2026-08-09 10:15,1310386,승강기)에스컬레이터-송정 외부3,5호선,2514,송정,513,20210527,상행,3,4,지상,1,4번 출입구,지하,B1,4번 출입구,800,1808-095,S
2026-08-10 10:17,1127064,승강기)에스컬레이터-제기동 2번출구 상행2,1호선,0157,제기동,125,20210527,상행,2,2,지하,B1,2번 출입구,지상,1,2번 출입구,800,1809-139,S
2026-08-10 10:17,1834782,승강기)에스컬레이터-구의 3번 출입구 상행7,2호선,0213,구의,213,20260805,상행,7,3번 출입구,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1817-705,M
2026-08-10 10:17,1126521,승강기)에스컬레이터-경찰병원 승강장(4-1) 8호기,3호선,0341,경찰병원,351,20210527,상행,8,내부,지하,B2,오금 방면4-1,지하,B1,오금 방면4-1,1200,1809-382,S
2026-08-10 10:17,1126524,승강기)에스컬레이터-경찰병원 승강장(9-4) 11호기,3호선,0341,경찰병원,351,20210527,하행,11,내부,지하,B1,오금 방면9-4,지하,B2,오금 방면9-4,1200,1809-385,S
2026-08-10 10:17,1041484,승강기)에스컬레이터-경복궁 내부 3호기,3호선,0317,경복궁,327,20210527,상행,3,내부,지하,B3,"안국 방면3-2, 독립문 방면8-3",지하,B2,"안국 방면3-2, 독립문 방면8-3",1200,1800-003,M
2026-08-10 10:17,1126667,승강기)에스컬레이터-오금(3) 환승 12호기,3호선,0342,오금,352,20210527,상행,12,내부,지하,B2,환승통로(5호선 방면),지하,B1,환승통로(5호선 방면),1200,1809-371,M
2026-08-10 10:17,1127057,승강기)에스컬레이터-신사 5번출구 상행6,3호선,0327,신사,337,20210527,상행,6,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1802-054,M
2026-08-10 10:17,1123311,승강기)에스컬레이터-종로3가(3) 2-1출구 6호기,3호선,0319,종로3가,329,20210527,상행,6,내부,지하,B3,환승통로(3호선 방면),지하,B1,환승통로(3호선 방면),1200,1800-085,M
2026-08-10 10:17,1126387,승강기)에스컬레이터-가락시장(3) 7번 출구 19호기,3호선,0340,가락시장,350,20210527,하행,19,7,지상,1,7번 출입구,지하,B1,7번 출입구,1200,1808-613,S
2026-08-10 10:17,1127085,승강기)에스컬레이터-쌍문 4번출구 하행1,4호선,0413,쌍문,413,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1803-299,S
2026-08-10 10:17,1469256,승강기)에스컬레이터-신용산 1번출구 7호기,4호선,0429,신용산,429,20210527,하행,7,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1813-882,M
2026-08-10 10:17,1041724,승강기)에스컬레이터-명동 B계단 옆 3호기,4호선,0424,명동,424,20210527,하행,3,내부,지하,B2,"충무로 방면10-4,회현 방면1-1",지하,B3,"충무로 방면10-4,회현 방면1-1",1200,1800-725,S
2026-08-10 10:17,1041744,승강기)에스컬레이터-사당(4) 내부 1호기,4호선,0433,사당,433,20210527,하행,1,내부,지하,B2,"남태령 방면1-1,총신대입구 방면10-4",지하,B3,"남태령 방면1-1,총신대입구 방면10-4",1200,1804-715,M
2026-08-10 10:17,1061514,승강기)에스컬레이터-미아사거리 3번출구 상행 2,4호선,0416,미아사거리,416,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1806-717,S
2026-08-10 10:17,1310422,승강기)에스컬레이터-까치산 내부8,5호선,2519,까치산,518,20210527,하행,8,내부,지하,B1,신정 방면2-2,지하,B5,신정 방면2-2,1200,1808-078,S
2026-08-10 10:17,1310591,승강기)에스컬레이터-광화문 내부3,5호선,2534,광화문,533,20210527,상행,3,내부,지하,B2,대합실(광장 측),지하,B1,대합실(광장 측),1200,1800-313,S
2026-08-11 10:15,1041456,승강기)에스컬레이터-역삼 외부 1호기,2호선,0221,역삼,221,20210527,하행,1,내부,지상,1,"대합실(1,2,5,6,7,8번 출입구 방면)",지하,B1,"대합실(1,2,5,6,7,8번 출입구 방면)",1200,1805-221,S
2026-08-11 10:15,1133555,승강기)에스컬레이터-신대방 외선(3-1) 6호기,2호선,0231,신대방,231,20210527,상행,6,내부,지상,2,구로디지털 방면3-1,지상,3,구로디지털 방면3-1,1200,1803-541,S
2026-08-11 10:15,1134947,승강기)에스컬레이터-봉천 6번출구 5호기,2호선,0229,봉천,229,20210527,하행,5,6,지상,1,6번 출입구,지하,B1,6번 출입구,1200,1807-214,S
2026-08-11 10:15,1041669,승강기)에스컬레이터-성수 3번출구 6호기,2호선,0211,성수,211,20210527,상행,6,3,지상,1,3번 출입구,지상,2,3번 출입구,1200,1809-491,S
2026-08-11 10:15,1041670,승강기)에스컬레이터-성수 4번출구 7호기,2호선,0211,성수,211,20210527,하행,7,4,지상,2,4번 출입구,지상,1,4번 출입구,1200,1809-492,S
2026-08-11 10:15,1041682,승강기)에스컬레이터-영등포구청 1번출구 하행1,2호선,0236,영등포구청,236,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1803-525,S
2026-08-11 10:15,1041716,승강기)에스컬레이터-종합운동장 4번출구 1호기,2호선,0218,종합운동장,218,20210527,하행,1,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1801-772,S
2026-08-11 10:15,1153335,승강기)에스컬레이터-낙성대 1번출구 하행3,2호선,0227,낙성대,227,20210527,하행,3,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1807-749,S
2026-08-11 10:15,1061500,승강기)에스컬레이터-사당(2) 내선(3-3) 5호기,2호선,0226,사당,226,20210527,하행,5,내부,지하,B1,낙성대 방면3-3,지하,B2,낙성대 방면3-3,1200,1804-021,S
2026-08-11 10:15,1153336,승강기)에스컬레이터-낙성대 1번출구 상행4,2호선,0227,낙성대,227,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1807-750,S
2026-08-11 10:15,1126666,승강기)에스컬레이터-오금(3) 환승 11호기,3호선,0342,오금,352,20210527,하행,11,내부,지하,B1,환승통로(5호선 방면),지하,B2,환승통로(5호선 방면),1200,1809-370,S
2026-08-11 10:15,1041528,승강기)에스컬레이터-불광(3) 5번출구 하행1,3호선,0312,불광,322,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,800,1808-124,S
2026-08-11 10:15,1127069,승강기)에스컬레이터-압구정 5번출구 상행3,3호선,0326,압구정,336,20210527,상행,3,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1809-342,S
2026-08-11 10:15,1143990,승강기)에스컬레이터-독립문 내부 4호기,3호선,0316,독립문,326,20210527,상행,4,내부,지하,B1,대합실(5번 출입구),지하,B2,대합실(5번 출입구),1200,1806-176,S
2026-08-11 10:15,1041690,승강기)에스컬레이터-수서 2번출구 3호기,3호선,0339,수서,349,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1802-055,S
2026-08-11 10:15,1153438,승강기)에스컬레이터-매봉 1번출구 상행4,3호선,0333,매봉,343,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1809-592,S
2026-08-11 10:15,1137936,승강기)에스컬레이터-수유(강북구청) 8번출구 상행4,4호선,0414,수유,414,20210527,상행,4,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200,1809-189,S
2026-08-11 10:15,1041680,승강기)에스컬레이터-혜화 1번출구 하행1,4호선,0420,혜화,420,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1800-166,S
2026-08-11 10:15,1151800,승강기)에스컬레이터-남태령 내부(3-2) 1호기,4호선,0434,남태령,434,20210527,하행,1,내부,지하,B2,"사당 방면8-3,선바위 방면3-2",지하,B3,"사당 방면8-3,선바위 방면3-2",1200,1802-114,S
2026-08-11 10:15,1153345,승강기)에스컬레이터-명동 1번출구 5호기,4호선,0424,명동,424,20210527,하행,5,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1810-714,S
2026-08-11 10:15,1202774,승강기)에스컬레이터-쌍문 2번출구 하행3,4호선,0413,쌍문,413,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,1810-171,S
2026-08-11 10:15,1310385,승강기)에스컬레이터-송정 내부2,5호선,2514,송정,513,20210527,하행,2,내부,지하,B1,대합실(화장실 측),지하,B2,대합실(화장실 측),1200,1808-094,S
2026-08-11 10:15,1310387,승강기)에스컬레이터-송정 외부4,5호선,2514,송정,513,20210527,하행,4,4,지하,B1,4번 출입구,지하,B1,4번 출입구,800,1808-096,S
2026-08-11 10:15,1310407,승강기)에스컬레이터-우장산 외부4,5호선,2517,우장산,516,20210527,하행,4,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,1807-192,S
2026-08-11 10:15,1310412,승강기)에스컬레이터-화곡 외부3,5호선,2518,화곡,517,20210527,상행,3,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1810-193,S
2026-08-11 10:15,1310425,승강기)에스컬레이터-까치산 외부11,5호선,2519,까치산,518,20210527,하행,11,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,1804-466,S
2026-08-11 10:15,1825577,승강기)에스컬레이터-김포공항(5) 내부 1호기,5호선,2513,김포공항,512,20250625,하행,1호기,내부,지하,B2,개화산 방면3-4,지하,B3,개화산 방면3-4,1200형,1808-085,S
2026-08-11 10:15,1310476,승강기)에스컬레이터-영등포구청 내부3,5호선,2524,영등포구청,523,20210527,상행,3,내부,지하,B3,대합실,지하,B1,대합실,1200,1808-373,S
2026-08-11 10:15,1310479,승강기)에스컬레이터-영등포구청 내부6,5호선,2524,영등포구청,523,20210527,상행,6,내부,지하,B4,환승통로(2호선 방면),지하,B1,환승통로(2호선 방면),1200,1804-457,S
2026-08-11 10:15,1774710,승강기)에스컬레이터-목동 외부 3호기,5호선,2521,목동,520,20211125,하행,3,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,1814-777,S
2026-08-11 10:15,1310523,승강기)에스컬레이터-여의나루 내부1,5호선,2528,여의나루,527,20210527,상행,1,내부,지하,B4,대합실,지하,B2,대합실,1200,1808-383,S
2026-08-11 10:15,1310527,승강기)에스컬레이터-여의나루 내부5,5호선,2528,여의나루,527,20210527,상행,5,내부,지하,B2,대합실,지하,B1,대합실,1200,1808-379,S
2026-08-11 10:15,1310572,승강기)에스컬레이터-충정로(5) 내부 1호기,5호선,2532,충정로,531,20210527,상행,1,내부,지하,B4,대합실,지하,B2,대합실,1200,1800-576,S
2026-08-11 10:15,1310582,승강기)에스컬레이터-서대문 내부4,5호선,2533,서대문,532,20210527,하행,4,내부,지하,B1,아이센터 측(지하1층),지하,B3,아이센터 측(지하1층),1200,1800-350,S
2026-08-11 10:15,1548574,승강기)에스컬레이터-신정 내부8,5호선,2520,신정,519,20210527,하행,8,1,지하,B1,1번 출입구,지하,B2,1번 출입구,800,1808-070,S
2026-08-11 10:15,1548576,승강기)에스컬레이터-신정 외부9,5호선,2520,신정,519,20210527,하행,9,1,지상,1,1번 출입구,지하,BM2,1번 출입구,800,1808-067,M
2026-08-11 10:15,1548578,승강기)에스컬레이터-신정 외부10,5호선,2520,신정,519,20210527,상행,10,1,지하,BM2,1번 출입구,지상,1,1번 출입구,800,1808-068,M
2026-08-11 10:15,1310699,승강기)에스컬레이터-아차산 외부6,5호선,2546,아차산,545,20210527,하행,6,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1809-086,M
2026-08-11 10:15,1790992,승강기)에스컬레이터-거여 내부 3호기,5호선,2560,거여,P554,20230406,하행,3,내부,지하,BM1,"연결통로(5,6번 출입구 방면)",지하,B1,"연결통로(5,6번 출입구 방면)",1200형,1811-847,M
2026-08-12 10:24,1041622,승강기)에스컬레이터-용두 2번출구 5호기,2호선,0250,용두,211-3,20210527,하행,5,2,지상,1,2번 출입구,지하,B2,2번 출입구,1200,1809-052,S
2026-08-12 10:24,1134948,승강기)에스컬레이터-봉천 6번출구 6호기,2호선,0229,봉천,229,20210527,상행,6,6,지하,B1,6번 출입구,지상,1,6번 출입구,1200,1807-215,S
2026-08-12 10:24,1143995,승강기)에스컬레이터-구의 2번출구 상행6,2호선,0213,구의,213,20210527,상행,6,2,지상,1,2번 출입구,지상,2,2번 출입구,1200,1806-178,S
2026-08-12 10:24,1804539,승강기)에스컬레이터-잠실(2) 내부 7호기,2호선,0216,잠실,216,20240305,하행,7,내부,지하,B1,잠실새내 방면5-3,지하,B2,잠실새내 방면5-3,1200형,1812-958,S
2026-08-12 10:24,1126661,승강기)에스컬레이터-오금(3) 내부 6호기,3호선,0342,오금,352,20210527,하행,6,내부,지하,B3,오금 방면4-4,지하,B2,오금 방면4-4,1200,1809-365,S
2026-08-12 10:24,1041738,승강기)에스컬레이터-동대문(4) 하행(7-4) 1호기,4호선,0421,동대문,421,20210527,하행,1,내부,지하,B2,"동대문역사문화공원 방면7-4,혜화 방면4-1",지하,B4,"동대문역사문화공원 방면7-4,혜화 방면4-1",1200,1801-111,S
2026-08-12 10:24,1061516,승강기)에스컬레이터-회현 2,4호선,0425,회현,425,20210527,상행,2,내부,지하,B3,"명동 방면1-1,서울역 방면10-4",지하,B2,"명동 방면1-1,서울역 방면10-4",1200,1801-682,S
2026-08-12 10:24,1310393,승강기)에스컬레이터-마곡 외부2,5호선,2515,마곡,514,20210527,하행,2,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1807-782,M
2026-08-12 10:24,1310446,승강기)에스컬레이터-목동 외부2,5호선,2521,목동,520,20210527,상행,2,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1804-712,S
2026-08-12 10:24,1781121,승강기)에스컬레이터-신길 내부 9호기,5호선,2526,신길,525,20220730,상행,9,내부,지하,B4,여의도 방면2-2,지하,B3,여의도 방면2-2,1200형,1804-429,S
2026-08-13 10:25,1041457,승강기)에스컬레이터-역삼 외부 2호기,2호선,0221,역삼,221,20210527,상행,2,내부,지하,B1,"대합실(1,2,5,6,7,8번 출입구 방면)",지상,1,"대합실(1,2,5,6,7,8번 출입구 방면)",1200,1805-222,S
2026-08-13 10:25,1127092,승강기)에스컬레이터-을지로입구 8번출구 상행2,2호선,0202,을지로입구,202,20210527,상행,2,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200,1801-059,S
2026-08-13 10:25,1041628,승강기)에스컬레이터-용두 5번출구 11호기,2호선,0250,용두,211-3,20210527,하행,11,5,지상,1,5번 출입구,지하,B2,5번 출입구,1200,1809-055,S
2026-08-13 10:25,1041702,승강기)에스컬레이터-잠실 5번출구 하행1,2호선,0216,잠실,216,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1801-758,S
2026-08-13 10:25,1061502,승강기)에스컬레이터-사당(2) 내선(8-1) 8호기,2호선,0226,사당,226,20210527,상행,8,내부,지하,B2,낙성대 방면8-1,지하,B1,낙성대 방면8-1,1200,1804-022,S
2026-08-13 10:25,1153439,승강기)에스컬레이터-신정네거리 1번출구 1호기,2호선,0249,신정네거리,234-3,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,3810-962,S
2026-08-13 10:25,1202764,승강기)에스컬레이터-잠실나루 2번출구 4호기,2호선,0215,잠실나루,215,20210527,상행,4,내부,지상,2,잠실 방면1-4,지상,3,잠실 방면1-4,1200,1809-598,S
2026-08-13 10:25,1202772,승강기)에스컬레이터-홍대입구 1번출구 7호기,2호선,0239,홍대입구,239,20210527,하행,7,1,지상,1,1번 출입구,지하,B2,1번 출입구,800,1808-587,S
2026-08-13 10:25,1779316,승강기)에스컬레이터-구파발역 2번출구 4호기,3호선,0310,구파발,320,20220511,하행,4,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200형,1813-948,S
